Title,Rating,votings,Duration,voting_counts
36. Exit Through the Gift Shop,7.9,13,1h 27m,70000.0
37. Kama Sutra: A Tale of Love,6.0,13,1h 54m,12000.0
38. The Conspirator,6.9,13,2h 2m,30000.0
39. The Cove,8.4,13,1h 32m,52000.0
40. Ned Kelly,6.4,13,1h 50m,29000.0
41. O.J.: Made in America,8.9,13,7h 47m,23000.0
42. Sardar Udham,8.3,13,2h 44m,49000.0
43. The Treacherous,6.1,13,2h 13m,2400.0
44. Harbin,6.4,13,1h 48m,515.0
45. A Call to Spy,6.7,13,2h 3m,9700.0
46. Sophie Scholl: The Final Days,7.6,13,2h,29000.0
47. Hollywoodland,6.5,13,2h 6m,37000.0
49. Lonely Hearts,6.4,13,1h 48m,23000.0
50. Extreme Prejudice,6.6,13,1h 45m,9300.0
51. Hinterland,6.2,13,1h 38m,1800.0
52. Ip Man 3,7.0,13,1h 45m,62000.0
53. Lansky,6.2,13,1h 59m,11000.0
54. Max Manus: Man of War,7.3,13,1h 58m,31000.0
56. Pierrepoint: The Last Hangman,7.4,13,1h 35m,5800.0
57. In Her Place,6.2,13,1h 36m,1400.0
58. 13th,8.2,13,1h 40m,38000.0
59. Chapter 27,5.6,13,1h 24m,12000.0
60. Man on Wire,7.7,13,1h 34m,60000.0
61. Jubilee,6.0,13,1h 46m,3800.0
62. Driven,6.4,13,1h 53m,8800.0
63. Escobar: Paradise Lost,6.5,13,2h,24000.0
64. Executive Action,6.7,13,1h 31m,3500.0
65. The Emperor of Paris,6.3,13,2h,6400.0
66. Compulsion,7.4,13,1h 43m,8000.0
67. The Counterfeiters,7.5,13,1h 39m,48000.0
68. Bandit Queen,7.5,13,1h 59m,5600.0
69. Rogue Trader,6.4,13,1h 41m,11000.0
70. Ted Bundy: American Boogeyman,3.9,13,1h 36m,2000.0
71. The Goldman Case,7.0,13,1h 55m,3000.0
72. The Central Park Five,7.7,13,1h 59m,8100.0
73. Phantom,6.2,13,2h 13m,893.0
74. The Newton Boys,6.1,13,2h 2m,13000.0
75. AUM: The Cult at the End of the World,6.4,13,1h 46m,90.0
76. Let Him Have It,7.1,13,1h 55m,3900.0
78. Most Wanted,6.2,13,2h 5m,5800.0
79. Stockholm,6.1,13,1h 32m,15000.0
80. Burke and Hare,6.1,13,1h 31m,22000.0
81. Black Friday,8.4,13,2h 23m,23000.0
82. The Librarians,8.6,13,1h 30m,23.0
83. Unforgiven,7.0,13,2h 15m,2900.0
84. In Dubious Battle,6.0,13,1h 50m,4600.0
85. The Seven Five,7.6,13,1h 44m,6400.0
86. A Man of Action,6.4,13,1h 51m,3600.0
87. Batla House,7.2,13,2h 26m,13000.0
88. The St. Valentine's Day Massacre,6.6,13,1h 40m,5000.0
90. No Surrender,5.6,13,1h 54m,2400.0
91. The Manson Family,5.5,13,1h 35m,3500.0
92. Stone of Destiny,6.7,13,1h 36m,4600.0
93. The Brink's Job,6.5,13,1h 44m,3700.0
94. Captive,5.4,13,1h 37m,7400.0
95. Cocaine Cowboys,7.7,13,1h 58m,14000.0
96. Heroic Losers,7.2,13,1h 56m,13000.0
97. Chasing the Dragon,6.7,13,2h 8m,4700.0
98. The Shadow,6.5,13,1h 30m,246.0
99. The Kingdom,7.9,13,2h 13m,86.0
100. The Assassination of Richard Nixon,6.9,13,1h 35m,26000.0
101. The Doctor and the Devils,6.1,13,1h 33m,1500.0
102. The Attorney,7.7,13,2h 7m,8100.0
103. Capitalism: A Love Story,7.4,13,2h 7m,44000.0
104. The White Rose,7.1,13,1h 48m,1200.0
105. Taxi to the Dark Side,7.5,13,1h 46m,17000.0
106. A Twelve-Year Night,7.5,13,2h 2m,11000.0
107. Friday,6.5,13,1h 23m,361.0
108. Special 26,8.0,13,2h 24m,61000.0
109. Robbing Mussolini,5.4,13,1h 30m,2800.0
110. Team Foxcatcher,7.2,13,1h 30m,7500.0
111. Mad Dog Morgan,6.1,13,1h 42m,2000.0
112. Maze,5.9,13,1h 32m,3700.0
113. Leave No Traces,7.1,13,2h 40m,2200.0
114. Mobile Suit Gundam I,7.0,13,2h 17m,2500.0
115. Once Upon a Time in London,5.1,13,1h 51m,8400.0
116. The Return of Martin Guerre,7.4,13,1h 52m,5000.0
117. Budapest Noir,6.1,13,1h 35m,2000.0
118. The Real Anthony Fauci,6.6,13,1h 51m,964.0
119. Neruda,6.8,13,1h 47m,11000.0
120. Hey Ram,8.0,13,3h 6m,15000.0
121. The Rise and Fall of Legs Diamond,6.7,13,1h 41m,1500.0
122. The Brawler,4.8,13,1h 35m,655.0
123. Big Jim McLain,5.2,13,1h 30m,2400.0
124. The Last Witness,5.6,13,1h 37m,2100.0
125. Vault,5.5,13,1h 39m,3000.0
126. Holy Rollers,5.9,13,1h 29m,5300.0
127. This Place Rules,7.2,13,1h 22m,6700.0
128. Les Lyonnais,6.9,13,1h 42m,9000.0
129. Ned Kelly,5.1,13,1h 40m,1500.0
130. The Chant of Jimmie Blacksmith,7.3,13,1h 48m,2700.0
131. Honeydripper,6.7,13,2h 4m,2200.0
132. The Cost of Deception,1.5,13,2h 5m,41000.0
133. The Silent Forest,5.5,13,1h 40m,701.0
134. The Heineken Kidnapping,6.5,13,2h 7m,6100.0
135. The Galapagos Affair: Satan Came to Eden,6.8,13,2h,1500.0
136. The Day We Died,5.6,13,1h 46m,891.0
137. Romero,7.1,13,1h 42m,2500.0
138. Ruby,5.5,13,1h 50m,1700.0
139. The Mystery of D.B. Cooper,6.5,13,1h 25m,2300.0
140. The Girl in the Red Velvet Swing,6.4,13,1h 49m,1100.0
141. Different from the Others,7.0,13,50m,1600.0
142. The FBI Story,6.5,13,2h 29m,4000.0
143. Silver Star,6.9,13,1h 42m,15.0
144. Parkland: Inside Building 12,6.9,13,1h 59m,448.0
145. The Gangster,6.3,13,1h 54m,415.0
146. Operation Cicero,6.5,13,2h 6m,6800.0
147. Hiroshima Death Match,7.5,13,1h 39m,2100.0
148. Salvatore Giuliano,7.3,13,2h 5m,5200.0
"149. You Belong to Me: Sex, Race and Murder in the South",6.7,13,1h 28m,196.0
151. LA 92,8.2,13,1h 54m,7100.0
152. Shanghai Triad,7.1,13,1h 48m,6200.0
153. The Story of the Kelly Gang,6.0,13,1h 10m,978.0
154. Il caso Moro,7.1,13,1h 50m,527.0
155. Raffles,6.4,13,1h 12m,1300.0
156. Conquer: Lahad Datu,6.7,13,2h,500.0
157. Yngsjömordet,6.6,13,1h 53m,180.0
158. H.H. Holmes: America's First Serial Killer,6.3,13,1h 4m,2000.0
159. Bawdy Tales,5.7,13,1h 33m,257.0
160. Operation Mekong,6.5,13,2h 3m,5500.0
161. Oklahoma City,7.4,13,1h 42m,3000.0
162. The Inner Circle,6.9,13,2h 17m,2200.0
163. Jack the Ripper,6.1,13,1h 24m,1100.0
164. The Crickets Dance,5.8,13,1h 32m,356.0
165. Amin: The Rise and Fall,6.0,13,1h 31m,515.0
166. Melchior the Apothecary,6.8,13,1h 40m,1100.0
167. Dr. Crippen,6.4,13,1h 38m,871.0
168. Gun City,6.3,13,2h 6m,4400.0
169. Zeppelin!,6.6,13,1h 37m,51.0
170. Hostages,6.1,13,1h 43m,2100.0
171. Assa,7.6,13,2h 33m,3300.0
172. Cash Out,7.5,13,1h 20m,22.0
173. The Iron Curtain,6.3,13,1h 27m,1200.0
174. The Judge and the Assassin,7.3,13,2h 8m,2400.0
175. The Master Touch,5.9,13,1h 52m,712.0
176. A House Is Not a Home,5.8,13,1h 38m,275.0
177. Hidden Man,6.4,13,2h 17m,2700.0
178. The Baron of Arizona,6.9,13,1h 37m,2600.0
179. We Are Young. We Are Strong.,7.0,13,2h 3m,2400.0
180. Carter High,5.1,13,1h 50m,613.0
181. Pussy Riot: The Movement,6.3,13,1h 25m,132.0
182. Danny Greene: The Rise and Fall of the Irishman,6.6,13,1h,189.0
183. Melchior the Apothecary: The Ghost,6.9,13,1h 30m,588.0
184. Melchior the Apothecary: The Executioner's Daughter,6.8,13,1h 30m,401.0
185. Robbery Under Arms,6.0,13,1h 23m,311.0
187. Mio fratello è figlio unico,7.0,13,1h 48m,6800.0
188. Ghosts of Abu Ghraib,7.6,13,1h 18m,1200.0
189. Mumbai Saga,5.8,13,2h 15m,10000.0
190. Don't Tell,7.3,13,1h 50m,431.0
192. This Is My Affair,6.6,13,1h 40m,708.0
193. 200: Halla Ho,7.5,13,1h 55m,1900.0
195. The Gang of Oss,6.4,13,1h 52m,3100.0
"196. Crack: Cocaine, Corruption & Conspiracy",6.7,13,1h 29m,4000.0
197. Rabiye Kurnaz vs. George W. Bush,6.8,13,1h 59m,1600.0
198. Bluebeard,6.4,13,1h 55m,1300.0
199. Les Miserables,6.8,13,1h 45m,1200.0
201. Ako si Ninoy,3.3,13,2h,246.0
202. Dirty Wars,7.4,13,1h 27m,9500.0
204. Gangs of Godavari,5.0,13,2h 45m,900.0
205. Shootout at Lokhandwala,7.1,13,2h 2m,11000.0
206. Operation Eichmann,6.3,13,1h 32m,322.0
207. Killer Legends,6.2,13,1h 26m,3600.0
208. Cocaine Cowboys: Reloaded,7.7,13,2h 32m,1700.0
209. Murder by the Coast,6.5,13,1h 28m,2600.0
210. Stasi FC,7.0,13,1h 27m,203.0
211. A Murder in the Park,7.3,13,1h 31m,1300.0
212. Nine Hours to Rama,6.4,13,2h 4m,468.0
213. Wisconsin Death Trip,6.6,13,1h 16m,1700.0
214. The Hero,5.2,13,1h 36m,627.0
215. The Lady of Silence: The Mataviejitas Murders,6.4,13,1h 51m,1600.0
216. Our Godfather,6.8,13,1h 32m,1600.0
217. Frank Matthews,6.5,13,1h 23m,132.0
218. Gunjal,8.4,13,2h 17m,75.0
219. Accident or Conspiracy: Godhra,7.4,13,2h 13m,778.0
220. Difret,6.9,13,1h 39m,1400.0
221. Deja vu,7.5,13,1h 48m,1600.0
222. Kings of Coke,6.5,13,1h 23m,176.0
223. Finding Oscar,7.2,13,1h 40m,343.0
224. Paleri Manikyam: Oru Pathirakolapathakathinte Katha,7.6,13,2h 35m,2100.0
225. Capitol Punishment,5.5,13,2h 19m,736.0
226. The Beggar's Opera,6.1,13,1h 34m,406.0
227. Whispering City,6.2,13,1h 38m,416.0
228. The Attacks of 26/11,6.9,13,1h 56m,5700.0
229. Wild Girl,6.4,13,1h 18m,315.0
230. L'affaire Dominici,6.6,13,1h 45m,799.0
231. The Murri Affair,6.4,13,2h,297.0
232. Once Upon a Time in Hong Kong,5.5,13,1h 45m,303.0
233. The Boy and the Pirates,5.3,13,1h 22m,470.0
234. The Housing Bubble,9.0,13,1h 22m,61.0
235. Ajmer 92,7.8,13,2h 21m,1300.0
236. Orapronobis,6.9,13,1h 34m,181.0
237. Sea of Shadows,7.3,13,1h 45m,833.0
238. Hope & Redemption: The Lena Baker Story,5.7,13,1h 46m,422.0
239. Boiling Pot,4.2,13,1h 35m,241.0
240. January 6th,6.3,13,2h 30m,644.0
241. My Grandmother Fanny Kaplan,6.1,13,1h 50m,166.0
243. I banchieri di Dio,6.3,13,2h 5m,516.0
244. Effigy: Poison and the City,7.3,13,1h 25m,3900.0
245. Project Eden,3.3,13,1h 35m,455.0
247. Free Angela and All Political Prisoners,7.0,13,1h 42m,814.0
248. Operation Curveball,6.9,13,1h 48m,517.0
249. Cocaine Cowboys 2,6.7,13,1h 37m,3200.0
250. Enemies of the People,7.7,13,1h 33m,573.0
251. Deathrow,6.3,13,1h 58m,66.0
"252. No God, No Master",5.9,13,1h 34m,991.0
253. American Dreams: Lost and Found,7.1,13,58m,139.0
254. Poran,7.3,13,2h 19m,2300.0
256. The Murder of Fred Hampton,7.6,13,1h 28m,611.0
257. Dr. Petiot,6.8,13,1h 42m,834.0
258. The Bridgewater Triangle,5.3,13,1h 31m,319.0
259. Glory Daze: The Life and Times of Michael Alig,6.8,13,2h 15m,675.0
260. Albert Fish: In Sin He Found Salvation,5.5,13,1h 26m,1400.0
261. Count Five and Die,6.5,13,1h 32m,241.0
262. The Unsolved Killings of Jack the Ripper,5.6,13,48m,64.0
263. Schemers,5.5,13,1h 31m,751.0
264. Frame 313: The JFK Assassination Theories,6.5,13,1h 54m,132.0
265. An Unreal Dream: The Michael Morton Story,7.6,13,1h 30m,358.0
266. Raffles,6.4,13,1h 12m,1200.0
267. Nail Bomber: Manhunt,6.3,13,1h 12m,2600.0
268. Detective K: Secret of Virtuous Widow,6.2,13,1h 55m,1200.0
269. Eurocrime! The Italian Cop and Gangster Films That Ruled the '70s,7.6,13,2h 17m,489.0
270. Pussy Riot - A Punk Prayer,7.0,13,1h 28m,2000.0
271. Octobre,7.3,13,1h 37m,867.0
272. Peregon,6.3,13,2h 20m,457.0
273. Dong Jing shen pan,6.6,13,1h 51m,507.0
274. We Are Not Alone,7.1,13,1h 52m,393.0
276. Anton,5.0,13,1h 35m,217.0
277. Smash & Grab: The Story of the Pink Panthers,6.0,13,1h 29m,614.0
278. Where's Jack?,6.5,13,2h,203.0
279. Top Knot Detective,6.5,13,1h 27m,427.0
280. Blue Code of Silence,6.7,13,1h 20m,146.0
281. Shadows in the Palace,6.3,13,1h 52m,614.0
"282. Girolimoni, the Monster of Rome",7.3,13,1h 38m,327.0
283. Bingo,6.3,13,1h 53m,163.0
284. Me and the Cult Leader,6.2,13,1h 54m,67.0
285. Hill of No Return,8.1,13,2h 45m,439.0
286. Pétain,6.0,13,2h 12m,312.0
287. Engel aus Eisen,6.6,13,1h 45m,107.0
288. Dog Valley,7.2,13,1h 30m,103.0
289. Vault,7.0,13,1h 15m,1200.0
290. El Alcalde,7.2,13,1h 21m,113.0
291. 1965,5.3,13,2h 10m,73.0
292. Katips,5.8,13,2h 22m,3700.0
293. The Queen's Necklace,6.9,13,1h 58m,99.0
294. The Other Penelope,9.0,13,1h 30m,63.0
295. Outcast Forever,9.2,13,1h 24m,32.0
296. Il delitto Mattarella,5.9,13,1h 37m,123.0
297. Twenty Two,7.4,13,1h 52m,624.0
298. A Fuller Life,7.0,13,1h 20m,337.0
300. Attica,7.8,13,1h 20m,216.0
301. Fighting Father Dunne,6.6,13,1h 33m,264.0
303. Stammheim - The Baader-Meinhof Gang on Trial,7.0,13,1h 47m,504.0
305. Cleanflix,6.7,13,1h 32m,631.0
306. 11 Flowers,7.0,13,1h 50m,786.0
307. Barabbas,6.2,13,1h 57m,400.0
308. Portrait of a Thief,6.5,13,1h 30m,168.0
309. Hold Your Fire,6.8,13,1h 33m,291.0
"310. The Missing Piece: Mona Lisa, Her Thief, the True Story",7.2,13,1h 25m,205.0
311. Influence,3.8,13,2h 7m,242.0
313. Aram,6.8,13,1h 30m,590.0
314. The Case of Poisons,6.2,13,1h 43m,162.0
315. Factor 8: The Arkansas Prison Blood Scandal,8.3,13,1h 31m,51.0
316. 9/11: Explosive Evidence - Experts Speak Out,7.4,13,1h 30m,415.0
317. Corbo,7.1,13,1h 59m,528.0
318. Punane elavhõbe,6.1,13,1h 26m,412.0
319. The Real Chainsaw Massacre,5.4,13,48m,79.0
320. Asesinato en el senado de la nación,7.0,13,1h 45m,205.0
321. The 12th Suspect,5.7,13,1h 46m,231.0
322. Sugar Wars - The Rise of the Cleveland Mafia,6.9,13,1h 4m,36.0
323. Face to Face with ETA: Conversations with a Terrorist,6.4,13,1h 41m,635.0
324. The Invisible Cell,6.6,13,1h 44m,242.0
325. Serial Killer Culture,6.0,13,1h 50m,423.0
327. The Red Machine,6.1,13,1h 24m,275.0
328. Once Upon a Time,5.7,13,1h 50m,338.0
329. Our Nixon,6.7,13,1h 24m,676.0
330. Mon colonel,7.0,13,1h 50m,566.0
331. The Golden Collars,2.9,13,1h 45m,739.0
332. Deep Water: The Real Story,7.4,13,1h 27m,157.0
335. Wasn't Afraid to Die,5.2,13,1h 51m,37.0
336. Rather Be Ashes Than Dust,8.5,13,1h 59m,11.0
338. Anne & Alet,8.7,13,1h 14m,73.0
339. Bananas!*,6.9,13,1h 28m,968.0
342. Operación masacre,7.0,13,1h 55m,136.0
344. Youngstown: Still Standing,8.5,13,1h 29m,70.0
345. Myall Creek Day of Justice,6.4,13,1h 18m,17.0
346. Il pentito,6.0,13,2h,134.0
347. La bande à Bonnot,6.2,13,1h 50m,244.0
348. Neapolitan Diary,7.0,13,1h 29m,97.0
"349. Haymarket: The Bomb, the Anarchists, the Labor Struggle.",8.6,13,1h 25m,8.0
350. Rayya wa Sakinah,6.8,13,1h 21m,284.0
351. La maison du pêcheur,6.2,13,1h 37m,101.0
352. Raid of the Rainbow Lounge,8.6,13,1h 43m,66.0
354. Into the Fire,7.9,13,2h 4m,84.0
355. Banklady,6.3,13,1h 58m,862.0
357. Dinner with the Alchemist,6.2,13,1h 39m,86.0
358. Tom und Hacke,5.9,13,1h 30m,134.0
359. Last Man Standing,5.1,13,1h 25m,25.0
360. Duel in the Forest,6.2,13,1h 55m,224.0
364. Special Agent,5.6,13,1h 11m,120.0
365. Operation Victoria: The Fall of Shining Path,7.4,13,1h,14.0
366. The New Gypsy Kings,7.4,13,59m,99.0
368. Kawashima Yoshiko,6.5,13,1h 36m,264.0
369. The Devil and the Death Penalty,7.0,13,1h 20m,66.0
371. The Demise of ETA,6.9,13,1h 47m,454.0
372. The Fall of '55,5.9,13,1h 22m,117.0
373. The Kleptocrats,7.1,13,1h 24m,370.0
375. Forensic Song Ci,3.8,13,1h 45m,37.0
376. Rouge Venise,5.9,13,2h,59.0
377. Chasing Bonnie & Clyde,6.1,13,1h 27m,16.0
378. A Cool Sound from Hell,6.8,13,1h 11m,17.0
379. Pedro Calungsod: Batang martir,4.3,13,1h 47m,31.0
383. Harlan Kentucky's Manzo Shepherd Story,6.5,13,1h 24m,19.0
385. Granito,7.2,13,1h 43m,109.0
387. Tomorrow After the War,6.5,13,1h 47m,71.0
388. Crepúsculo rojo,6.5,13,1h 30m,15.0
389. Inkognito iz Peterburga,6.4,13,1h 31m,323.0
390. The Trial of Ratko Mladic,7.1,13,1h 39m,314.0
391. Confession Chair,7.5,13,1h 59m,68.0
393. La banda Grossi,6.2,13,1h 53m,260.0
394. Le pull-over rouge,7.0,13,2h,188.0
396. Rise: Ini Kalilah,5.4,13,1h 40m,58.0
397. Nihon jokyo-den: kyokaku geisha,7.3,13,1h 39m,55.0
398. Mugshot,7.5,13,52m,62.0
399. The Krays: The Myth Behind the Legend,6.1,13,52m,9.0
400. Who Killed Gandhi?,7.3,13,1h 30m,16.0
401. Reasonable Doubt: The Single-Bullet Theory and the Assassination of John F. Kennedy,7.5,13,51m,22.0
402. Capitol Riot: Minute by Minute,5.2,13,48m,107.0
403. Russian Media Monitor,6.4,13,4h,13.0
405. No Good Deed: A Crowdfunding Holiday Heist,7.6,13,53m,50.0
406. Hour of Danger,4.3,13,1h 44m,160.0
407. Embargo,8.6,13,1h 25m,15.0
409. Wolff von Amerongen: Did He Commit Bankruptcy Offences?,7.1,13,1h 13m,91.0
410. Breaking Free,6.8,13,1h 22m,41.0
411. Miami Noir: The Arthur E. Teele Story,7.5,13,1h,16.0
412. 1973,7.6,13,1h 36m,79.0
413. The Hydra,5.1,13,1h 12m,49.0
"414. Broken on All Sides: Race, Mass Incarceration and New Visions for Criminal Justice in the U.S.",5.4,13,1h 8m,30.0
416. The Lost Aviator,7.3,13,1h 31m,56.0
418. Black & Gold,7.2,13,1h 15m,20.0
420. Stealing Charlie Chaplin,6.8,13,1h 12m,76.0
421. Ubatz,6.4,13,1h 24m,8.0
422. Dogmouth,8.0,13,1h 31m,11.0
423. Mama's Heart. Gongadze,7.7,13,1h 17m,550.0
424. Mondo Sacramento,5.8,13,1h 3m,13.0
425. The CEO of Sinaloa,7.1,13,1h 35m,24.0
427. Operation 'The Bus',7.2,13,1h 34m,124.0
429. Young Fugitives,6.0,13,1h 8m,83.0
430. The World's Biggest Murder Trial: Nuremberg,6.4,13,1h 30m,47.0
431. Abisa a los compañeros,5.6,13,1h 38m,22.0
432. 3,5.0,13,51m,16.0
433. King Kennedy,8.9,13,1h 50m,11.0
434. The Immigration Paradox,7.7,13,1h 31m,13.0
436. Jménem krále,5.5,13,1h 17m,119.0
437. True Tales,6.8,13,1h 15m,9.0
439. Otro Sol,6.3,13,1h 26m,16.0
440. Zaak: De Zutter,6.6,13,2h 5m,29.0
441. Italia 70,8.7,13,1h 12m,10.0
443. Wall Writers,7.2,13,1h 17m,72.0
444. 420: The Documentary,7.7,13,1h 32m,79.0
446. Su Saek,5.2,13,1h 53m,9.0
447. La Isla: Archives of a Tragedy,7.7,13,1h 25m,17.0
449. Druglawed,9.2,13,1h 40m,136.0
451. City of God's Son,7.0,13,1h 7m,12.0
453. Tobago menyaet kurs,6.3,13,1h 26m,25.0
454. Saving America's Horses: A Nation Betrayed,8.2,13,1h 31m,13.0
455. I Was Saddam's Son,6.9,13,1h 35m,15.0
466. The Delicate Nature,8.3,13,1h 30m,12.0
468. Vive la France,6.9,13,1h 22m,27.0
469. Esther's Diary,6.3,13,1h 14m,21.0
471. Kaalay Chor,3.8,13,2h 30m,11.0
474. Number 10 Blues Goodbye Saigon,5.9,13,1h 37m,18.0
476. Tri dnya v Odesse,3.6,13,1h 38m,78.0
477. The Trust,5.8,13,2h,83.0
479. 61 Bullets,6.9,13,55m,13.0
481. The Day of Retribution,5.8,13,1h 16m,11.0
483. El Muro: The Wall,6.8,13,1h 13m,8.0
484. Murder Remembered: Norfolk County 1950,7.5,13,47m,18.0
486. The Coffin Affair,6.1,13,1h 47m,54.0
487. The Lion of Penteli,3.6,13,1h 24m,8.0
488. Inside Waco,6.0,13,1h,7.0
491. The Conspiracy of Ambassadors,6.5,13,1h 28m,42.0
492. Cast the First Stone,9.2,13,1h 33m,9.0
493. SANE in 1974,7.7,13,1h,99.0
496. Tierra Caliente,6.4,13,1h 20m,11.0
498. 24 Hours: Assault on the Capitol,6.3,13,1h 10m,69.0
"499. Legends of the Heartland: The Life and Crimes of Return Ward, vol. 1",6.4,13,56m,10.0
501. The Bootlegger,6.5,13,1h 40m,21.0
502. The Dragon and the Tiger,6.8,13,1h 27m,26.0
503. Voices from Within,6.4,13,54m,55.0
505. Cannibal Possession: Heart of Ice,5.9,13,1h 15m,10.0
508. Ermeni Meselesi'nin Ardindaki Gerçekler,8.8,13,50m,20.0
509. Alcatraz Reunion,6.6,13,1h 14m,19.0
510. Muzhskoye leto,6.9,13,1h 33m,35.0
513. Before They Die!,7.1,13,1h 32m,15.0
"517. L'affaire Chebeya, un crime d'Etat?",7.2,13,1h 37m,20.0
518. Point Blank,7.8,13,1h 32m,20.0
523. Granatmannen,6.7,13,55m,30.0
524. Son of a General III,5.5,13,1h 50m,92.0
530. Cruel and Unusual,8.4,13,52m,37.0
532. Med folket för fosterlandet,5.2,13,1h 46m,23.0
538. Copper Notes of a Wish,6.2,13,1h 30m,7.0
539. A Murder Beside Yan He River,6.4,13,1h 32m,61.0
540. Kelione i roju,7.0,13,1h 22m,27.0
547. Imtithal,5.1,13,2h,22.0
553. The Guy with the Knife,8.4,13,1h 24m,11.0
587. Hate Crimes in the Heartland,6.7,13,1h,70.0
589. The Glenrowan Affair,5.9,13,1h 10m,32.0
591. Boardwalk Hempire: The Rise and Fall of the Medical Kush Beach Club,8.4,13,1h 29m,19.0
593. El extraño caso de Rachel K,6.4,13,1h 30m,10.0
596. Gates of Hell,8.3,13,1h 24m,9.0
597. Dzhura,6.7,13,1h 47m,11.0
"601. Bilet v krasnyy teatr, ili smert grobokopatelya",6.2,13,1h 40m,20.0
603. Le khmer rouge et le non-violent,7.6,13,1h 28m,11.0
605. Mark Lombardi - Kunst und Konspiration,7.7,13,1h 24m,43.0
615. The Legend of Cool Disco Dan,8.1,13,1h 26m,28.0
622. Aquel rebaño azul,8.2,13,1h 39m,16.0
632. A Young King Must Die,3.1,13,1h 40m,13.0
1. Under Paris,5.2,7,1h 44m,36000.0
2. Billy Lynn's Long Halftime Walk,6.2,7,1h 53m,25000.0
3. Kickboxer,6.4,7,1h 37m,64000.0
4. Point Break,5.3,7,1h 54m,68000.0
5. Vertical Limit,6.0,7,2h 4m,67000.0
6. No Limit,5.8,7,1h 58m,4200.0
7. Pawn Sacrifice,7.0,7,1h 55m,52000.0
8. Above the Rim,6.6,7,1h 36m,18000.0
9. Poolhall Junkies,6.8,7,1h 39m,11000.0
10. Race for Glory: Audi vs. Lancia,5.8,7,1h 49m,4700.0
11. Deathsport,4.1,7,1h 22m,2700.0
12. Before the Fall,7.4,7,1h 50m,18000.0
13. The Fan,5.9,7,1h 56m,53000.0
14. Drown,5.6,7,1h 33m,1700.0
15. Tatami,7.4,7,1h 45m,2300.0
16. Man on Wire,7.7,7,1h 34m,60000.0
17. The Great American Girl Robbery,4.7,7,1h 27m,609.0
18. The Harder They Fall,7.5,7,1h 49m,9600.0
19. Blue Lock: Episode Nagi,6.6,7,1h 31m,2400.0
20. Baki Hanma VS Kengan Ashura,5.7,7,1h 2m,1900.0
21. 6 Below: Miracle on the Mountain,5.7,7,1h 38m,8900.0
22. Night and the City,7.8,7,1h 36m,16000.0
23. Trading Paint,4.5,7,1h 27m,2700.0
24. Bionic,4.3,7,1h 50m,1700.0
25. Balestra,5.1,7,2h 25m,519.0
26. The Galloping Ghost,5.7,7,3h 46m,196.0
27. Kickboxer 3: The Art of War,4.2,7,1h 32m,3700.0
28. Crakk: Jeetega... Toh Jiyegaa,4.7,7,2h 34m,6500.0
29. Paan Singh Tomar,8.2,7,2h 15m,39000.0
30. Beyond the Summit,5.5,7,1h 35m,339.0
31. At Any Price,5.6,7,1h 45m,8100.0
32. Glass Jaw,5.2,7,1h 38m,4900.0
33. The Coldest Game,6.2,7,1h 42m,13000.0
34. Ganapath,2.7,7,2h 13m,11000.0
35. The Miranda Brothers,4.4,7,1h 39m,188.0
36. Girl Blood Sport,3.2,7,5h 54m,282.0
37. Dhan Dhana Dhan Goal,5.1,7,2h 47m,3000.0
38. Pierce,6.5,7,1h 49m,124.0
39. Full Contact,5.4,7,1h 36m,412.0
40. Icarus: The Aftermath,7.9,7,1h 51m,42.0
41. Dangerous Moves,6.6,7,1h 40m,1600.0
42. The Speed Track,5.8,7,PG-13,392.0
43. Anek,6.4,7,2h 27m,23000.0
44. The Swimmers,5.7,7,1h 55m,821.0
45. The Kick,5.5,7,1h 34m,975.0
46. Fast Track: No Limits,5.0,7,1h 40m,2500.0
47. Fast & Feel Love,6.8,7,2h 12m,1500.0
48. Isolated,6.0,7,1h 25m,223.0
49. The Wrestler,8.0,7,1h 31m,27.0
50. Odin vdokh,6.4,7,1h 37m,481.0
51. The Hellcats,2.0,7,1h 30m,1900.0
52. Night Falls,7.0,7,1h 25m,342.0
53. First Rank,4.5,7,2h 30m,1200.0
55. Detective Conan: The Eleventh Striker,6.4,7,1h 50m,2000.0
56. Scorpion in Love,5.8,7,1h 40m,1300.0
57. Tarung Sarung,5.9,7,1h 55m,261.0
58. Run for Your Life,4.8,7,1h 30m,100.0
59. Urban Games,5.8,7,1h 25m,36.0
60. Downhill,3.5,7,1h 22m,766.0
61. Under My Skin,6.5,7,1h 26m,410.0
62. Schizo,7.0,7,1h 26m,1100.0
63. Anabolic Life,4.9,7,1h 29m,249.0
65. El chanfle II,6.3,7,1h 30m,330.0
66. Agony,5.8,7,1h 33m,344.0
68. Haridas,7.3,7,2h 26m,242.0
69. Hajwala: The Missing Engine,2.0,7,1h 36m,286.0
70. Speed Driver,5.1,7,1h 48m,82.0
71. The Good Boy,6.1,7,1h 44m,236.0
72. Diwanji Moola Grand Prix,4.7,7,2h 4m,296.0
73. Danger on Wheels,5.3,7,1h 1m,91.0
74. The Arsenal Stadium Mystery,6.2,7,1h 25m,756.0
75. Sam,6.1,7,1h 35m,112.0
76. La revancha,5.9,7,1h 30m,20.0
77. The Pantani Affair,5.6,7,2h 18m,173.0
78. The Hooper,6.9,7,1h 21m,15.0
